"","XOTU","avg_gb","abundance_gb","SpongeEMP","VIP_score","NW_otus","barettin_spearman","p_values_spearman","fdr_spearman","barettin_pearson","p_values_pearson","fdr_pearson","Gb1","Gb10","Gb11","Gb12","Gb13","Gb14","Gb2","Gb3","Gb4","Gb5","Gb6","Gb7","Gb8","Gb9","Kingdom","Phylum","Class","Order","Family","Genus","OTU_in_Sf","sf_signif_correl_bar","inc_dec_estimate","inc_dec_p","bar_spearman","bar_pearson","vip","inc_dec"
"290","X196900611",0.00111019509142956,"rare","not tested",0.589461253927235,"Included",0.314082821319503,0.376803157834455,0.585758126887986,0.0485772669841418,0.893987627309263,0.916677668611528,0,0,0,0,1,0,0.260869565217391,0,0.828502415458937,0,0.567632850241546,0.552334943639291,0.462962962962963,0,"Bacteria"," Actinobacteria"," Acidimicrobiia"," Acidimicrobiales"," Sva0996_marine_group"," uncultured_bacterium",NA,NA,-0.0148109016486284,0.959921080936606,"n.s.","n.s.","n.s.","dec. trend "
"291","X196900612",0.000508581091889114,"rare","not tested",0.337610144149692,"Included",0.305723368211276,0.390310467153048,0.585758126887986,0.33838767597052,0.338872526539765,0.496030799717627,0,0,0.395913154533844,0,0,0,0.398467432950192,0,0,0.270753512132823,0.241379310344828,0.389527458492976,0,1,"Bacteria"," Chloroflexi"," S085"," "," "," ",NA,NA,-0.1412930712472,0.629941047579267,"n.s.","n.s.","n.s.","dec. trend "
"292","X196900166",0.000363492330271882,"rare","not tested",0.134323964556166,"Included",-0.0259499648053841,0.943272662504124,0.955093121934,0.20693508867227,0.566220840556732,0.695298539771793,0,0,0,0,0,0,0.558966074313409,1,0,0,0.693053311793215,0,0,0,"Bacteria"," Chloroflexi"," SAR202_clade"," "," "," ","yes","not correlated",-0.432950803287568,0.122025567220371,"n.s.","n.s.","n.s.","dec. trend "
"293","X196900281",8.55312819409583e-05,"rare","not tested",0.146353868330321,"excluded",0.406181197229962,0.244128681896491,0.43096090310479,0.264593039759269,0.4600502676432,0.603442558856666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria"," Chloroflexi"," TK10"," "," "," ","yes","not correlated",-0.311326146612651,0.27859253733078,"n.s.","n.s.","n.s.","dec. trend "
"294","X196900374",0.00025356587490485,"rare","not tested",1.63893243524132,"Included",0.141676682829616,0.69622845197724,0.803646555996586,0.32942487890579,0.352624616582066,0.51429727472619,0.45203488372093,0,0,0,0,0,0,0.995639534883721,0,0,0,0,0,1,"Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rickettsiales"," TK34"," uncultured_bacterium","yes","not correlated",-0.310529314873304,0.279889948078039,"n.s.","n.s.","VIP","dec. trend "
"295","X196900402",0.000244872465069629,"rare","not tested",0.700942771833753,"Included",0.395203378419455,0.258333584805977,0.448073669500768,0.370348815768203,0.292133325393941,0.452191047736216,0.597809076682316,0,0,0,0,0,0.422535211267606,0,0,0,0,0,0,1,"Bacteria"," Chloroflexi"," SAR202_clade"," "," "," ","yes","not correlated",-0.298289251066439,0.300265518489738,"n.s.","n.s.","n.s.","dec. trend "
"296","X196900426",9.48230112080413e-05,"rare","not tested",0.211648763941064,"excluded",-0.522232967867094,0.121502918817113,0.335597111896898,-0.535619921415214,0.110561573409466,0.262746327396612,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Bacteria"," Acidobacteria"," Subgroup_21"," uncultured_bacterium"," "," ","yes","not correlated",0.513180042858539,0.060554741029776,"n.s.","n.s.","n.s.","inc. trend"
"297","X196900438",0.000248226630112791,"rare","not tested",0.189237994042365,"excluded",-0.406181197229962,0.244128681896491,0.43096090310479,-0.48702952229797,0.153394456276297,0.314397609592552,0,0,1,0.435139573070608,0,0,0,0,0,0,0,0,0,0,"Bacteria"," Gemmatimonadetes"," BD2-11_terrestrial_group"," uncultured_bacterium"," "," ","yes","not correlated",0.469138310373146,0.0905878385910086,"n.s.","n.s.","n.s.","inc. trend"
"298","X196900526",0.000439313210843027,"rare","not tested",0.559106624405234,"excluded",-0.700649049745371,0.024018509248755,0.206456973116958,-0.7616655689726,0.0104663994620426,0.0605218399177129,0,0,0,0.543103448275862,0,1,0,0,0,0,0,0,0,0,"Bacteria"," Acidobacteria"," Subgroup_13"," "," "," ","yes","not correlated",0.644095308340967,0.0129162722351685,"n.s.","n.s.","n.s.","increasing"
"299","X196900532",0.00239577503438185,"rare","not tested",0.759748139817079,"Included",-0.797863424356258,0.00567718181079346,0.0997209326765461,-0.928094464917133,0.00010716470302774,0.00216472700116035,0,0,0.126935483870968,0.245322580645161,0.369838709677419,1,0,0,0,0,0,0,0,0,"Bacteria"," Chloroflexi"," Anaerolineae"," Anaerolineales"," Anaerolineaceae"," uncultured","yes","not correlated",0.778288056278156,0.00104337170137614,"n.s.","n.s.","n.s.","increasing"
"300","X196900547",0.000471508300680014,"rare","not tested",0.570876312098969,"Included",-0.797863424356258,0.00567718181079346,0.0997209326765461,-0.969620410748377,3.59239812830481e-06,0.000319579826362215,0,0,0,0.573226544622426,0.726544622425629,1,0,0,0,0,0,0,0,0,"Bacteria"," Chloroflexi"," SAR202_clade"," uncultured_Chloroflexi_bacterium"," "," ","yes","not correlated",0.821633853928097,0.00031283479577336,"n.s.","n.s.","n.s.","increasing"
"301","X196900561",0.000303502302664146,"rare","not tested",1.04532932204888,"Included",0.0074566675173482,0.983689446723568,0.986130363464817,-0.0341489593703134,0.925386202943693,0.944080873710232,0,0,0,0,0.545953360768176,0,0,0,0,0,0.233196159122085,0.390946502057613,0,1,"Bacteria"," Chloroflexi"," JG30-KF-CM66"," uncultured_Chloroflexi_bacterium"," "," ","yes","not correlated",0.10391570087211,0.723694589372949,"n.s.","n.s.","VIP","inc. trend"
"302","X196900565",0.000598309554507231,"rare","not tested",0.621211464843425,"Included",-0.812776759390954,0.0042594729865244,0.0997209326765461,-0.964775850295315,6.45451319591928e-06,0.000434603888525231,0,0,0,0.568643379366369,0.476035743298132,1,0,0,0,0,0,0,0,0,"Bacteria"," Acidobacteria"," Subgroup_6"," "," "," ","yes","not correlated",0.797560498828256,0.000632439831141094,"n.s.","n.s.","n.s.","increasing"
"303","X196900571",0.000329431438418448,"rare","not tested",0.617947496295034,"Included",0.0223700025520446,0.951090099662494,0.958205486941765,0.0521233285776668,0.886289487759564,0.912723231632202,0,0,0,0.340531561461794,0,0,0,0,0,0.318936877076412,0,0.705980066445183,0,1,"Bacteria"," Acidobacteria"," Subgroup_17"," "," "," ","yes","not correlated",-0.039635873386256,0.892984859044305,"n.s.","n.s.","n.s.","dec. trend "
"304","X196900573",0.00058807432015811,"rare","not tested",0.963146439889885,"Included",-0.797863424356258,0.00567718181079346,0.0997209326765461,-0.943762392590882,4.08762551156183e-05,0.00113917007842428,0,0,0,0.318461538461538,0.423076923076923,1,0,0,0,0.138461538461538,0,0,0,0,"Bacteria"," Acidobacteria"," Subgroup_21"," uncultured_bacterium"," "," ","yes","not correlated",0.740837241509732,0.00243618277122671,"n.s.","n.s.","n.s.","increasing"
"305","X196900580",0.000843504605071257,"rare","not tested",0.503591484384347,"Included",-0.797863424356258,0.00567718181079346,0.0997209326765461,-0.919032747397064,0.000170365575558495,0.0026833341082448,0,0,0.329490291262136,0.195388349514563,0.804611650485437,1,0,0,0,0,0,0,0,0,"Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhodospirillales"," AT-s3-44"," uncultured_bacterium","yes","not correlated",0.850553939722776,0.000115636497225608,"n.s.","n.s.","n.s.","increasing"
"306","X19690097",0.0012220924665677,"rare","not tested",0.436604289955304,"excluded",-0.622799155329218,0.0544386961406658,0.288437447152513,-0.749089029058634,0.0126455311299338,0.0640233269433991,0,0,0,0,0.587174864795261,1,0,0,0,0,0,0,0,0,"Archaea"," Thaumarchaeota"," Marine_Group_I"," "," "," ",NA,NA,0.686967684480444,0.0066443851861398,"n.s.","n.s.","n.s.","increasing"
"307","X196900232",0.000271870372923012,"rare","not tested",0.625209765235432,"Included",0.544949260913066,0.10331591735411,0.335597111896898,0.434645547450287,0.209388381084232,0.366203056095367,0,0,0,0,0,0,0.700440528634361,0,0,0.418502202643172,0,0,1,0,"Bacteria"," Acidobacteria"," Subgroup_21"," uncultured_bacterium"," "," ","yes","not correlated",-0.29251734797688,0.310163320607787,"n.s.","n.s.","n.s.","dec. trend "
"308","X196900278",0.000252723292446869,"rare","not tested",0.414446006758984,"excluded",0.406181197229962,0.244128681896491,0.43096090310479,0.264593039759269,0.460050267643201,0.603442558856666,1,0,0,0,0,0,0,0,0,0,0.222938144329897,0,0,0,"Bacteria"," Gemmatimonadetes"," BD2-11_terrestrial_group"," uncultured_bacterium"," "," ","yes","not correlated",-0.349935140503953,0.220006658984391,"n.s.","n.s.","n.s.","dec. trend "
"309","X196900362",0.000241589356904354,"rare","not tested",0.0250032746158353,"excluded",0.522232967867094,0.121502918817113,0.335597111896898,0.398803665417669,0.253625745905271,0.409726981709408,0,0,0,0,0,0,0,0,1,0,0,0,0.658210947930574,0,"Bacteria"," Chloroflexi"," SAR202_clade"," uncultured_bacterium"," "," ","yes","significant",-0.237289584968925,0.414017582364815,"n.s.","n.s.","n.s.","dec. trend "
"310","X196900421",0.000164536427555017,"rare","not tested",0.427446148607433,"excluded",-0.700649049745371,0.024018509248755,0.206456973116958,-0.753187834810398,0.0119034389977972,0.0639195436548637,0,0,0,0.415478615071283,0,1,0,0,0,0,0,0,0,0,"Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhodospirillales"," Rhodospirillaceae"," uncultured","yes","not correlated",0.629583984364514,0.0158337583892752,"n.s.","n.s.","n.s.","increasing"
"311","X196900444",0.000329760768211387,"rare","not tested",0.988265164175061,"Included",-0.406181197229962,0.244128681896491,0.43096090310479,-0.48702952229797,0.153394456276297,0.314397609592552,0,0,0,0.365821094793057,0,0,0,0,1,0.276368491321762,0,0,0,0,"Bacteria"," Acidobacteria"," Subgroup_17"," "," "," ","yes","not correlated",-0.13815781943433,0.637631480367418,"n.s.","n.s.","n.s.","dec. trend "
"312","X196900506",7.35221935543196e-05,"rare","not tested",0.0902480481071671,"excluded",-0.29012942659283,0.416120253507059,0.585758126887986,-0.464645190539638,0.176062701338594,0.320402393426991,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Bacteria"," Chloroflexi"," SAR202_clade"," "," "," ","yes","not correlated",0.436387799721516,0.118760091191382,"n.s.","n.s.","n.s.","inc. trend"
"313","X196900535",0.000230077236399845,"rare","not tested",0.493886930698315,"excluded",-0.683349073208448,0.0293766834796139,0.232709414230667,-0.766196776842684,0.00975067223748427,0.0605218399177129,0,0,0,1,0,0.931972789115646,0,0,0,0,0,0,0,0,"Bacteria"," Proteobacteria"," Gammaproteobacteria"," Xanthomonadales"," uncultured"," uncultured_bacterium","yes","not correlated",0.638519574868546,0.0139838527707117,"n.s.","n.s.","n.s.","increasing"
"314","X196900540",0.000156042755715066,"rare","not tested",0.239716652077838,"excluded",-0.522232967867094,0.121502918817113,0.335597111896898,-0.535619921415214,0.110561573409466,0.262746327396612,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Bacteria"," Chloroflexi"," JG30-KF-CM66"," "," "," ","yes","not correlated",0.513180042858539,0.060554741029776,"n.s.","n.s.","n.s.","inc. trend"
"315","X196900552",8.10343818785375e-05,"rare","not tested",0.0529473127682824,"excluded",0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Bacteria"," Nitrospinae"," MD2896-B214"," uncultured_bacterium"," "," ","yes","not correlated",0.340195410949877,0.233994434121185,"n.s.","n.s.","n.s.","inc. trend"
"316","X196900554",0.000230611380541035,"rare","not tested",0.492713549574876,"excluded",-0.700649049745371,0.024018509248755,0.206456973116958,-0.76710784137616,0.00961104761580156,0.0605218399177129,0,0,0,0.986206896551724,0,1,0,0,0,0,0,0,0,0,"Bacteria"," Acidobacteria"," Subgroup_9"," uncultured_bacterium"," "," ","yes","not correlated",0.643703097063798,0.0129892606988255,"n.s.","n.s.","n.s.","increasing"
"317","X196900558",0.000311187814554273,"rare","not tested",0.476600813806136,"Included",-0.768036754286865,0.00947014489919606,0.123417372234684,-0.947593323485434,3.09704283105727e-05,0.000962465618267029,0,0,0,0.376666666666667,1,0.946666666666667,0,0,0,0,0,0,0,0,"Bacteria"," Chloroflexi"," Anaerolineae"," Anaerolineales"," Anaerolineaceae"," uncultured","yes","not correlated",0.793054729521985,0.000714209580193823,"n.s.","n.s.","n.s.","increasing"
"318","X196900563",0.000493691723198,"rare","not tested",0.519217251254987,"Included",-0.768036754286865,0.00947014489919606,0.123417372234684,-0.935363662176074,7.05983865683102e-05,0.00158454156519985,0,0,0,0.295341922695738,1,0.938553022794846,0,0,0,0,0,0,0,0,"Bacteria"," Chloroflexi"," SAR202_clade"," uncultured_eubacterium_H1.2.f"," "," ","yes","not correlated",0.77763026387421,0.00106044657781661,"n.s.","n.s.","n.s.","increasing"
"319","X196900578",0.000316050193250513,"rare","not tested",0.218253141674617,"Included",-0.622799155329218,0.0544386961406658,0.288437447152513,-0.751703739244819,0.0121685068113022,0.0639195436548637,0,0,0.672818791946309,0,0.786912751677852,1,0,0,0,0,0,0,0,0,"Bacteria"," Acidobacteria"," Subgroup_9"," uncultured_bacterium"," "," ","yes","not correlated",0.816837648957655,0.000362791362611947,"n.s.","n.s.","n.s.","increasing"
"320","X196900613",0.000443154275110334,"rare","not tested",0.257054959970443,"Included",0.275896698141883,0.440355509315467,0.605114373345064,0.360155137602964,0.306644965226196,0.46573145094505,0,0.517391304347826,0,0,0,0,0.473913043478261,0,0,0.276811594202899,0,1,0,0,"Bacteria"," Proteobacteria"," Deltaproteobacteria"," Bdellovibrionales"," Bdellovibrionaceae"," Bdellovibrio",NA,NA,-0.249737548369562,0.389195674745639,"n.s.","n.s.","n.s.","dec. trend "
"321","X196900616",0.000418343168827918,"rare","not tested",0.414218631070079,"Included",0.320636703245973,0.36637679951947,0.575159685417345,0.35229243079433,0.318092600313097,0.475960779727746,0,0,0,0,0,0,0.368263473053892,0,0,0.471556886227545,0,0.776946107784431,0,1,"Bacteria"," Chloroflexi"," TK10"," uncultured_Chloroflexi_bacterium"," "," ",NA,NA,-0.246523578232953,0.395527754935209,"n.s.","n.s.","n.s.","dec. trend "
"322","X196900624",0.000325126692318347,"rare","not tested",1.72456037092932,"Included",0.0409673245199351,0.910534230729969,0.943220074910019,0.23885160860221,0.506313618679518,0.643494932039395,0,0,0,0.298798798798799,0,0,0,0.914414414414414,0,0,0,0,0.677177177177177,1,"Bacteria"," Chloroflexi"," Anaerolineae"," Anaerolineales"," Anaerolineaceae"," uncultured",NA,NA,-0.151490522582717,0.605170973854477,"n.s.","n.s.","VIP","dec. trend "
"323","X196900630",0.00036594758555238,"rare","not tested",1.07178179101509,"Included",0.00864998826846137,0.981079566375415,0.985960559242954,0.229828234879465,0.522975428133143,0.654124064909566,0,0.626666666666667,0,0,0,0,0,0,0.761481481481482,0,0.293333333333333,0,0,1,NA," "," "," "," "," ",NA,NA,-0.201540545012508,0.489608849409483,"n.s.","n.s.","VIP","dec. trend "
"324","X196900661",0.000377452174640208,"rare","not tested",0.449078297190145,"Included",-0.797863424356258,0.00567718181079346,0.0997209326765461,-0.96887379565054,3.95519587081949e-06,0.000319579826362215,0,0,0.610810810810811,0.554954954954955,0.672072072072072,1,0,0,0,0,0,0,0,0,"Bacteria"," Chloroflexi"," S085"," "," "," ",NA,NA,0.93757643667809,7.46049271716589e-07,"n.s.","n.s.","n.s.","increasing"
"325","X196900254",0.000133633193181448,"rare","not tested",0.558269187974261,"excluded",0.174077655955698,0.630536075556976,0.749225219191231,0.162602113067581,0.653563933145141,0.739898207292417,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Bacteria"," Chloroflexi"," SAR202_clade"," uncultured_bacterium"," "," ","yes","not correlated",-0.284650946365053,0.323949618562548,"n.s.","n.s.","n.s.","dec. trend "
"326","X196900300",8.47430005540889e-05,"rare","not tested",0.498185441205496,"excluded",0.174077655955698,0.630536075556976,0.749225219191231,0.162602113067581,0.653563933145141,0.739898207292417,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Bacteria"," Chloroflexi"," SAR202_clade"," uncultured_bacterium"," "," ","yes","not correlated",-0.284650946365053,0.323949618562548,"n.s.","n.s.","n.s.","dec. trend "
"327","X196900322",9.77803852547179e-05,"rare","not tested",0.516330771692008,"excluded",0.174077655955698,0.630536075556976,0.749225219191231,0.162602113067581,0.653563933145141,0.739898207292417,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Bacteria"," Chloroflexi"," SAR202_clade"," uncultured_Thermomicrobium_sp."," "," ","yes","not correlated",-0.284650946365053,0.323949618562548,"n.s.","n.s.","n.s.","dec. trend "
"328","X196900326",7.8022247486569e-05,"rare","not tested",0.378359691130596,"excluded",0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Bacteria"," Proteobacteria"," Gammaproteobacteria"," Cellvibrionales"," Halieaceae"," Haliea","yes","not correlated",-0.185225199987645,0.526108713288703,"n.s.","n.s.","n.s.","dec. trend "
"329","X196900434",0.000252532243458118,"rare","not tested",0.508311230489442,"excluded",-0.0580258853185659,0.873494892371295,0.918989418015633,0.151274987456636,0.676555232119169,0.742739983087349,0,1,0.989733059548255,0,0,0,0,0,0,0,0,0,0,0,"Bacteria"," Proteobacteria"," Gammaproteobacteria"," Chromatiales"," Granulosicoccaceae"," Granulosicoccus","yes","not correlated",0.254377652915737,0.380149156915039,"n.s.","n.s.","n.s.","inc. trend"
"330","X196900441",0.000149582883805576,"rare","not tested",0.507154316059285,"excluded",0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0.551020408163265,0,0,0,0,"Bacteria"," Gemmatimonadetes"," BD2-11_terrestrial_group"," uncultured_bacterium"," "," ","yes","not correlated",0.214889768745452,0.460656413303983,"n.s.","n.s.","n.s.","inc. trend"
"331","X196900442",0.000243247249699112,"rare","not tested",0.200575935513389,"excluded",-0.522232967867094,0.121502918817113,0.335597111896898,-0.535619921415214,0.110561573409466,0.262746327396612,0,0,0.285400658616905,0,0,1,0,0,0,0,0,0,0,0,"Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhodobacterales"," Rhodobacteraceae"," Planktomarina","yes","not correlated",0.599128314573637,0.0235628165832596,"n.s.","n.s.","n.s.","increasing"
"332","X196900452",0.00088853034698767,"rare","not tested",0.0963484336559063,"excluded",0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Bacteria"," Proteobacteria"," Gammaproteobacteria"," oI89A_clade"," uncultured_bacterium"," ","yes","not correlated",0.340195410949877,0.233994434121185,"n.s.","n.s.","n.s.","inc. trend"
"333","X196900519",9.07724033273905e-05,"rare","not tested",1.39759475846646,"excluded",0.0580258853185659,0.873494892371295,0.918989418015633,0.15706872320211,0.664763945112432,0.742739983087349,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Bacteria"," Acidobacteria"," Subgroup_6"," "," "," ","yes","not correlated",-0.0389157683265813,0.89491921662938,"n.s.","n.s.","VIP","dec. trend "
"334","X196900536",0.000109144214093314,"rare","not tested",0.0996169827032371,"excluded",-0.29012942659283,0.416120253507059,0.585758126887986,-0.464645190539638,0.176062701338594,0.320402393426991,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Bacteria"," Chloroflexi"," SAR202_clade"," uncultured_eubacterium_H1.2.f"," "," ","yes","not correlated",0.436387799721516,0.118760091191382,"n.s.","n.s.","n.s.","inc. trend"
"335","X196900550",0.000124055757574753,"rare","not tested",0.102857848311747,"excluded",-0.29012942659283,0.416120253507059,0.585758126887986,-0.464645190539638,0.176062701338594,0.320402393426991,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Bacteria"," Chloroflexi"," SAR202_clade"," uncultured_bacterium"," "," ","yes","not correlated",0.436387799721516,0.118760091191382,"n.s.","n.s.","n.s.","inc. trend"
"336","X196900599",0.00028653370264045,"rare","not tested",0.537074829926931,"Included",-0.350463373315365,0.32078711710954,0.526486002229728,-0.493630245809594,0.147066608837019,0.314397609592552,0.740530303030303,0,0,0.509469696969697,0,1,0,0,0,0,0,0,0,0,"Bacteria"," Acidobacteria"," Solibacteres"," Solibacterales"," Solibacteraceae_(Subgroup_3)"," PAUC26f",NA,NA,0.373585720022008,0.188253930236695,"n.s.","n.s.","n.s.","inc. trend"
"337","X196900601",0.000326128259829791,"rare","not tested",1.06577034574772,"Included",0.320049565933071,0.367304947618008,0.575159685417345,0.287483524313638,0.420577306977083,0.579908641702189,0.383152173913043,0,0,0,0,0,0,0,0.464673913043478,0,0,0,0,1,"Bacteria"," Proteobacteria"," Gammaproteobacteria"," E01-9C-26_marine_group"," uncultured_bacterium"," ",NA,NA,-0.239300555140218,0.409953588462073,"n.s.","n.s.","VIP","dec. trend "
"338","X196900623",0.000300766110322949,"rare","not tested",0.268987446983006,"Included",0.0518999296107682,0.886774217724859,0.925728123929827,0.238742723280112,0.506513337595366,0.643494932039395,0,0,0,0,0,0,0,1,0,0.347019867549669,0,0.396026490066225,0,0,NA," "," "," "," "," ",NA,NA,-0.33203027743363,0.24613234218259,"n.s.","n.s.","n.s.","dec. trend "
"339","X196900628",0.000492388756957751,"rare","not tested",0.627682306934746,"Included",0.29012942659283,0.416120253507059,0.585758126887986,0.230299443619213,0.522099822625036,0.654124064909566,0,0,0,0,0,0,0,0,1,0.23026851098454,0,0.441822620016273,0,0,"Bacteria"," Acidobacteria"," Subgroup_6"," "," "," ",NA,NA,-0.294130413540521,0.307378586573455,"n.s.","n.s.","n.s.","dec. trend "
"340","X196900635",0.000366971909878789,"rare","not tested",0.831427290633104,"Included",-0.406181197229962,0.244128681896491,0.43096090310479,-0.48702952229797,0.153394456276297,0.314397609592552,0,0,1,0.597137014314928,0,0,0,0,0,0.633946830265849,0,0,0,0,NA," "," "," "," "," ",NA,NA,0.355494389291117,0.212261685996794,"n.s.","n.s.","n.s.","inc. trend"
"341","X196900648",0.000297648211985163,"rare","not tested",0.402597032636508,"Included",-0.522232967867094,0.121502918817113,0.335597111896898,-0.535619921415214,0.110561573409466,0.262746327396612,0,0,0.832684824902724,0,0,1,0,0,0,0,0.428015564202335,0,0,0,"Bacteria"," Chloroflexi"," JG30-KF-CM66"," "," "," ",NA,NA,0.562119408974481,0.0364188177005341,"n.s.","n.s.","n.s.","increasing"
"342","X196900655",0.000310263472522107,"rare","not tested",0.332870155018849,"Included",-0.700649049745371,0.024018509248755,0.206456973116958,-0.765149584889936,0.00991291773529568,0.0605218399177129,0,0,1,0.447971781305115,0,0.700176366843034,0,0,0,0,0,0,0,0,"Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhodospirillales"," fCM-B-15"," ",NA,NA,0.711070386117419,0.00435557978736078,"n.s.","n.s.","n.s.","increasing"
"343","X196900656",0.000347098348037783,"rare","not tested",0.376392946738802,"Included",-0.700649049745371,0.024018509248755,0.206456973116958,-0.761677720379628,0.0104644321345071,0.0605218399177129,0,0,0.909734513274336,0.543362831858407,0,1,0,0,0,0,0,0,0,0,"Bacteria"," Gemmatimonadetes"," BD2-11_terrestrial_group"," uncultured_bacterium"," "," ",NA,NA,0.75428584537385,0.00182694394200894,"n.s.","n.s.","n.s.","increasing"
"344","X196900658",0.000333448587074918,"rare","not tested",0.317984263835259,"Included",-0.510349307839221,0.131759619654477,0.34565510610655,-0.713350988207035,0.0205413355210868,0.0859096005163117,0,0,0.939953810623557,0.935334872979215,1,0,0,0,0,0,0,0,0,0,"Bacteria"," Acidobacteria"," Subgroup_26"," uncultured_bacterium"," "," ",NA,NA,0.715508419155967,0.0040119355756185,"n.s.","n.s.","n.s.","increasing"
"345","X196900662",0.000226434091075092,"rare","not tested",0.283767589415588,"Included",-0.510349307839221,0.131759619654477,0.34565510610655,-0.710814317818529,0.0212059873310335,0.0870830083314995,0,0,0.807807807807808,0.771771771771772,1,0,0,0,0,0,0,0,0,0,"Bacteria"," Chloroflexi"," SAR202_clade"," uncultured_bacterium"," "," ",NA,NA,0.716007427922971,0.0039746686101774,"n.s.","n.s.","n.s.","increasing"
"346","X196900663",0.000292836747075333,"rare","not tested",0.204543934433947,"Included",-0.588199202255373,0.073681455883843,0.315951874849918,-0.745522139967967,0.0133171824830547,0.0648209846163144,0,0,0.654611211573237,0,1,0.792043399638336,0,0,0,0,0,0,0,0,"Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhodospirillales"," Rhodospirillaceae"," uncultured",NA,NA,0.804666968541622,0.000518882061412727,"n.s.","n.s.","n.s.","increasing"
"347","X196900667",0.000454753936293098,"rare","not tested",0.580533536510537,"Included",-0.812776759390954,0.0042594729865244,0.0997209326765461,-0.973578432954976,2.06526399537665e-06,0.000319579826362215,0,0,0,0.731016731016731,0.687258687258687,1,0,0,0,0,0,0,0,0,"Bacteria"," Chloroflexi"," SAR202_clade"," uncultured_bacterium"," "," ",NA,NA,0.822966414683494,0.000299989890508731,"n.s.","n.s.","n.s.","increasing"
"348","X196900672",0.00128697463980071,"rare","not tested",0.602932656456747,"Included",-0.797863424356258,0.00567718181079346,0.0997209326765461,-0.828874145565611,0.00303496130773162,0.0306531092080894,0,0,0,0.0581233882166237,0.204324538781988,1,0,0,0,0,0,0,0,0,"Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhodobacterales"," Rhodobacteraceae"," ",NA,NA,0.622383674902959,0.0174553501382442,"n.s.","n.s.","n.s.","increasing"
"349","X196900411",0.000175790240560789,"rare","not tested",0.0642577156595215,"excluded",0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhodospirillales"," AT-s3-44"," uncultured_bacterium","yes","not correlated",0.340195410949877,0.233994434121185,"n.s.","n.s.","n.s.","inc. trend"
"350","X196900415",8.65187556439969e-05,"rare","not tested",0.206854449409806,"excluded",-0.522232967867094,0.121502918817113,0.335597111896898,-0.535619921415214,0.110561573409466,0.262746327396612,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Bacteria"," Proteobacteria"," Gammaproteobacteria"," Xanthomonadales"," uncultured"," ","yes","not correlated",0.513180042858539,0.060554741029776,"n.s.","n.s.","n.s.","inc. trend"
"351","X196900462",0.00011805647966969,"rare","not tested",0.0581699980930433,"excluded",0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Bacteria"," Proteobacteria"," Deltaproteobacteria"," NB1-j"," uncultured_bacterium"," ","yes","not correlated",0.340195410949877,0.233994434121185,"n.s.","n.s.","n.s.","inc. trend"
"352","X196900508",7.02240948647519e-05,"rare","not tested",0.475320570748925,"excluded",0.174077655955698,0.630536075556976,0.749225219191231,0.162602113067581,0.653563933145141,0.739898207292417,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Bacteria"," Chloroflexi"," SAR202_clade"," uncultured_bacterium"," "," ","yes","not correlated",-0.284650946365053,0.323949618562548,"n.s.","n.s.","n.s.","dec. trend "
"353","X196900511",0.000172574878702073,"rare","not tested",0.384649006760847,"excluded",-0.406181197229962,0.244128681896491,0.43096090310479,-0.48702952229797,0.153394456276297,0.314397609592552,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Bacteria"," Acidobacteria"," Subgroup_12"," uncultured_Acidobacterium_sp."," "," ","yes","not correlated",0.360403895985936,0.205565975281046,"n.s.","n.s.","n.s.","inc. trend"
